// General information: 
//  MT Manager version: 2019.1.1 
//  XDA version: 2019.1.1 build 3010 rev 85319 built on 2019-03-01
// Device information: 
//  DeviceId: 00B484A2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
11725		8.505642	1.426883	-2.952360	-0.419718	0.134399	1.476890	0.591048	-0.160883	-0.772487	-0.167457
11726		7.878302	2.289232	-3.211577	-0.107141	0.093811	1.431463	0.592348	-0.166653	-0.771101	-0.163566
11727		7.890443	2.316084	-3.572383	0.245003	0.049593	1.372111	0.593699	-0.171133	-0.770128	-0.158549
11728		7.889218	2.020753	-3.473714	0.724494	0.076182	1.304252	0.595475	-0.173898	-0.769486	-0.151857
11729		8.462627	1.526979	-2.615608	1.143517	0.126417	1.249293	0.597735	-0.175115	-0.768998	-0.143840
11730		9.142432	1.395321	-2.279003	1.486859	0.181579	1.219312	0.600431	-0.175128	-0.768573	-0.134565
11731		9.663271	1.619992	-2.493836	1.689071	0.239448	1.235227	0.603480	-0.174528	-0.768004	-0.124583
11732		9.939635	3.343522	-1.967248	1.798055	0.335560	1.277292	0.606932	-0.173736	-0.767097	-0.114072
11733		9.453431	4.343042	-1.079044	1.293319	0.384273	1.300048	0.610098	-0.174499	-0.765641	-0.105474
11734		8.667047	4.888299	-0.925179	0.746978	0.316863	1.292280	0.612474	-0.176967	-0.764060	-0.098850
11735		8.019689	4.864369	-1.109791	0.378678	0.170953	1.252369	0.613933	-0.180459	-0.762723	-0.093676
11736		8.191323	4.203336	-1.330556	0.191168	0.023424	1.139412	0.614579	-0.184189	-0.761823	-0.089402
11737		9.564605	3.778624	-2.234439	0.180800	-0.063614	1.025657	0.614840	-0.187514	-0.761250	-0.085490
11738		10.519333	4.048027	-3.420660	0.140459	0.069291	0.864371	0.615489	-0.190326	-0.760378	-0.082308
11739		9.646682	4.480837	-3.952279	-0.133092	0.251377	0.826632	0.616564	-0.193781	-0.758830	-0.080469
11740		8.738809	4.692325	-4.303731	-0.316137	0.326637	0.787156	0.617709	-0.197640	-0.757007	-0.079465
11741		8.980337	4.133460	-5.036107	-0.324997	0.405614	0.694431	0.619121	-0.201149	-0.754986	-0.078898
11742		9.187568	3.120743	-5.522736	-0.182892	0.452082	0.544819	0.620773	-0.203656	-0.753017	-0.078299
11743		9.657573	2.815704	-6.097575	0.050363	0.438796	0.353130	0.622570	-0.204691	-0.751339	-0.077451
11744		10.365982	3.329712	-6.347867	0.529923	0.442645	0.113294	0.624767	-0.203322	-0.750077	-0.075574
11745		10.934274	4.531332	-5.608808	0.997363	0.452483	-0.187663	0.627400	-0.199331	-0.749209	-0.072959
11746		10.317571	6.026318	-5.079298	1.341783	0.410922	-0.477822	0.630080	-0.193198	-0.748851	-0.069967
11747		9.577731	7.713781	-3.926979	1.558613	0.377382	-0.729274	0.632770	-0.185403	-0.748830	-0.066950
11748		8.650826	8.920520	-2.963590	1.379721	0.377405	-1.012062	0.635144	-0.177129	-0.748950	-0.065504
11749		8.033029	8.933392	-2.244767	0.953987	0.375185	-1.303397	0.637055	-0.169133	-0.749081	-0.066577
11750		8.545319	8.491061	-2.849005	0.398698	0.345503	-1.652760	0.638225	-0.161625	-0.749354	-0.070813
11751		9.316085	8.321102	-4.329334	-0.325139	0.399104	-2.075529	0.638879	-0.154885	-0.749387	-0.079142
11752		9.622559	8.399538	-4.068439	-0.736594	0.447031	-2.535953	0.639128	-0.147724	-0.749331	-0.090531
11753		10.295489	7.918006	-2.702064	-1.000340	0.349083	-2.962075	0.638564	-0.139856	-0.749546	-0.104195
11754		11.049935	6.879915	-1.548528	-1.157842	0.174660	-3.347429	0.636852	-0.131076	-0.750293	-0.119582
11755		11.793789	4.549446	-0.550229	-1.208452	-0.032757	-3.630194	0.634006	-0.121492	-0.751536	-0.135903
11756		12.833707	2.244303	0.081743	-1.030071	-0.242533	-3.749135	0.630127	-0.110934	-0.753383	-0.151814
11757		14.283038	-0.670682	-0.162961	-0.726573	-0.384664	-3.760530	0.625671	-0.099439	-0.755599	-0.166486
11758		16.534007	-1.737857	-1.552826	-0.336458	-0.489522	-3.704367	0.620781	-0.086908	-0.758209	-0.179434
11759		18.547838	-0.331282	-3.659627	-0.098824	-0.570395	-3.618840	0.615574	-0.074025	-0.760962	-0.191118
11760		19.054204	1.687828	-5.730350	0.033250	-0.539657	-3.535134	0.610368	-0.060940	-0.763504	-0.201989
11761		18.812132	4.139436	-5.100226	0.400367	-0.612996	-3.467655	0.604885	-0.047070	-0.766355	-0.211183
11762		18.360743	1.973991	-3.885484	0.453367	-0.430321	-3.392442	0.599965	-0.033087	-0.768497	-0.219907
11763		15.984553	-1.215166	-2.998217	0.595854	-0.441173	-3.334299	0.594944	-0.018940	-0.770564	-0.227846
11764		15.493663	0.244301	-1.613871	0.712472	-0.557883	-3.250716	0.589365	-0.004799	-0.772917	-0.234998
11765		13.684090	-0.798306	-0.665745	0.257247	-0.294835	-3.048509	0.584897	0.007401	-0.773745	-0.243225
11766		12.703390	0.866739	1.411150	-0.195148	-0.458751	-2.683830	0.580067	0.016723	-0.774415	-0.252040
11767		11.052864	3.730623	2.731385	-1.346119	-0.574826	-2.460040	0.575071	0.021578	-0.773834	-0.264592
11768		11.942664	2.519391	2.286762	-2.559389	-0.787396	-2.192325	0.569563	0.021656	-0.772142	-0.280938
11769		10.036448	1.505420	1.320887	-2.711902	-0.840738	-1.925781	0.564056	0.020108	-0.770191	-0.297055
11770		8.879527	0.579709	-0.426541	-2.883147	-0.882712	-1.799638	0.558381	0.017533	-0.767917	-0.313379
11771		7.355836	0.127850	-1.702761	-2.590197	-0.770178	-1.723489	0.553090	0.015645	-0.765564	-0.328266
11772		7.129514	-0.952756	-1.862063	-2.406535	-0.877320	-1.617969	0.547364	0.013709	-0.763660	-0.342095
11773		6.762717	-1.612882	-2.334486	-1.994155	-0.929231	-1.449780	0.541582	0.012192	-0.762456	-0.353838
11774		6.455644	-2.943281	-2.986167	-1.689804	-0.949972	-1.247373	0.535924	0.010716	-0.761781	-0.363813
11775		6.383740	-4.669013	-2.942266	-1.241995	-0.949396	-1.017044	0.530587	0.009578	-0.761852	-0.371440
11776		6.334330	-5.592027	-2.837825	-0.804719	-0.904491	-0.757448	0.525786	0.008714	-0.762623	-0.376668
11777		6.459370	-5.908777	-2.424580	-0.623943	-0.789248	-0.451554	0.521958	0.007366	-0.763425	-0.380380
11778		6.195235	-7.862198	-1.940648	-0.491724	-0.684959	-0.156535	0.519024	0.005428	-0.764252	-0.382758
11779		6.201480	-7.946580	-1.190564	-0.150726	-0.701353	0.119391	0.516512	0.003307	-0.765774	-0.383138
11780		6.054849	-7.376692	-0.366134	0.089903	-0.650954	0.407261	0.514687	0.000799	-0.767676	-0.381799
11781		4.825403	-7.728268	0.022961	0.052988	-0.571268	0.700549	0.513701	-0.002785	-0.769295	-0.379853
11782		3.986756	-7.995698	0.235919	0.183092	-0.711946	1.038653	0.512749	-0.007598	-0.771555	-0.376475
11783		4.072796	-6.175081	1.949989	0.106350	-0.940456	1.391641	0.511504	-0.014369	-0.774211	-0.372498
11784		4.129972	-4.881171	3.139488	-0.241556	-1.106439	1.749754	0.510174	-0.023749	-0.776609	-0.368831
11785		4.043364	-3.301970	2.478894	0.051044	-1.086875	2.031239	0.509373	-0.033406	-0.779376	-0.363314
11786		3.627298	-0.285114	-1.043201	1.325687	-1.120699	2.205477	0.508836	-0.040497	-0.784428	-0.352305
11787		4.825350	3.819021	-5.349182	3.159047	-1.200042	2.282359	0.508271	-0.043214	-0.792649	-0.333918
11788		8.019350	8.770688	-6.722519	3.928392	-0.254702	2.191459	0.511272	-0.042099	-0.799417	-0.312669
11789		10.177269	18.830129	-8.767095	5.202018	0.752908	1.750295	0.517613	-0.034380	-0.805120	-0.287535
11790		10.272924	36.773521	-12.159329	4.692306	0.004804	1.237504	0.519806	-0.026927	-0.811542	-0.265473
11791		19.763501	45.157515	-9.937712	0.378925	-0.952832	0.441589	0.516464	-0.028858	-0.814483	-0.262774
11792		25.310596	30.669980	-7.267547	-2.548632	-1.075087	-0.540413	0.510999	-0.034677	-0.813861	-0.274422
11793		21.284704	16.187832	-7.471172	-2.334969	-0.436448	-1.146538	0.507352	-0.036663	-0.811776	-0.286827
11794		10.013051	5.478878	-6.574337	-2.179107	0.027605	-1.244422	0.505394	-0.037221	-0.808625	-0.298860
11795		4.544254	-3.946576	-5.353902	-2.217838	-0.286537	-1.017826	0.502405	-0.039231	-0.806048	-0.310382
11796		3.469907	-13.405102	-3.098504	-2.247286	-0.653245	-0.333502	0.498799	-0.044594	-0.804183	-0.320158
11797		6.776776	-11.991155	4.739715	-1.968003	-0.606478	0.625383	0.496829	-0.053034	-0.802402	-0.326342
11798		11.286683	-6.238503	7.864036	0.111681	0.575139	1.064916	0.500768	-0.056154	-0.800964	-0.323320
11799		10.720445	-3.487406	-2.147332	5.287867	0.986445	0.669837	0.506925	-0.043775	-0.806627	-0.300770
11800		15.680601	7.539518	-6.092514	6.298659	0.567200	0.294571	0.510605	-0.027811	-0.814241	-0.274810
11801		16.339746	10.059987	-10.552033	1.622963	0.799788	0.387434	0.514537	-0.024134	-0.814367	-0.267350
11802		13.302591	8.646346	-10.709672	-4.030264	-0.745274	0.476185	0.511527	-0.037592	-0.810706	-0.282283
11803		15.934472	-0.960414	1.567761	-3.918661	-0.462667	0.225178	0.509160	-0.049355	-0.806158	-0.297371
11804		11.128457	-8.500237	7.304874	-1.528910	-0.029046	0.337056	0.509130	-0.054747	-0.803879	-0.302604
11805		11.493245	-12.133904	-0.149175	-0.118865	0.377761	0.879179	0.511845	-0.058060	-0.802557	-0.300908
11806		9.326540	-6.922168	-5.835960	1.022113	0.571320	1.657423	0.516708	-0.061257	-0.802271	-0.292613
11807		9.788424	-3.234993	-2.373410	0.734995	0.329392	2.014713	0.520929	-0.066945	-0.802016	-0.284467
11808		12.124382	-3.491561	-1.363758	0.294890	0.198960	2.025695	0.524448	-0.074034	-0.801394	-0.277921
11809		15.410782	-4.429929	-1.479324	0.089085	0.549801	1.927059	0.529127	-0.080806	-0.799495	-0.272584
11810		14.747231	-3.770812	-1.667551	-0.185426	0.973189	1.757889	0.535160	-0.087142	-0.796075	-0.268838
11811		12.586562	2.615182	-2.590526	0.251631	1.144800	1.718073	0.541942	-0.091870	-0.792707	-0.263578
11812		8.517537	3.500137	-6.539992	0.696518	1.188087	1.686790	0.549011	-0.095214	-0.789739	-0.256579
11813		6.604416	3.912293	-7.063516	1.142365	0.856739	1.735331	0.554937	-0.097841	-0.788139	-0.247608
11814		5.172990	1.689826	-6.290436	1.747053	0.387650	1.751407	0.559239	-0.099362	-0.788487	-0.235940
11815		6.622688	1.089425	-3.471430	1.865401	-0.107154	1.837446	0.561615	-0.101364	-0.790197	-0.223388
11816		8.465465	-0.848662	-3.214668	1.581833	-0.042766	1.927718	0.564122	-0.104487	-0.791248	-0.211603
11817		8.753276	1.626131	-2.437695	1.304996	0.107861	1.922115	0.566989	-0.108195	-0.791458	-0.201025
11818		9.555239	2.123049	-2.145724	0.854656	0.256569	1.890950	0.570148	-0.112913	-0.790713	-0.192235
11819		8.691000	4.785231	-1.010435	0.618574	0.416440	1.880570	0.573711	-0.118154	-0.789196	-0.184564
11820		9.083329	1.591972	-0.091213	-0.188156	0.447459	1.885253	0.576911	-0.125707	-0.786767	-0.179916
11821		8.090999	0.465861	-0.572280	-0.251081	0.464475	1.870342	0.580041	-0.133394	-0.784157	-0.175658
11822		7.793609	0.161764	-1.454675	-0.648597	0.417146	1.770030	0.582615	-0.141874	-0.781326	-0.173093
11823		7.764991	-0.375951	-3.447072	-0.884238	0.360164	1.772699	0.584724	-0.151111	-0.778369	-0.171479
11824		8.008132	1.052381	-3.548164	-0.542732	0.234987	1.776436	0.586561	-0.159431	-0.776008	-0.168346
11825		8.534632	0.627844	-3.643335	-0.477050	0.140466	1.706420	0.587962	-0.167332	-0.773960	-0.165186
11826		7.768626	2.322250	-3.326654	0.013930	0.072368	1.636753	0.589425	-0.173530	-0.772529	-0.160200
11827		7.271788	2.315645	-3.785357	0.260690	-0.084268	1.563331	0.590385	-0.178801	-0.771763	-0.154457
11828		7.669752	2.076917	-3.719851	0.887046	-0.102909	1.491222	0.591739	-0.181941	-0.771554	-0.146445
11829		8.601171	1.679219	-2.778912	1.382392	-0.051910	1.438057	0.593648	-0.183304	-0.771534	-0.136809
11830		9.617370	1.243746	-2.022545	1.751562	0.073878	1.410058	0.596294	-0.183386	-0.771335	-0.125877
11831		10.069607	1.796569	-2.809194	2.031955	0.166362	1.437922	0.599486	-0.182614	-0.770903	-0.113914
11832		10.872123	2.810478	-2.808397	2.031040	0.356794	1.491634	0.603345	-0.181941	-0.769739	-0.101855
11833		10.343348	4.852266	-1.652900	1.600194	0.503080	1.489982	0.607294	-0.182495	-0.767787	-0.091617
11834		8.886670	6.021393	-1.425875	1.006543	0.485590	1.420955	0.610549	-0.184624	-0.765590	-0.083760
11835		7.495953	6.392978	-1.167520	0.605158	0.346825	1.317560	0.612830	-0.187627	-0.763676	-0.077685
11836		7.496314	5.402985	-1.456541	0.413288	0.112885	1.176999	0.613958	-0.190788	-0.762492	-0.072539
11837		9.267233	5.097232	-2.910950	0.396030	-0.036292	1.021261	0.614445	-0.193413	-0.761869	-0.067854
11838		10.440154	5.847997	-4.057382	0.274937	0.101852	0.920299	0.615296	-0.196019	-0.760847	-0.064028
11839		9.540324	5.814136	-4.276719	-0.059322	0.270998	0.864892	0.616447	-0.199404	-0.759217	-0.061816
11840		8.870123	6.132164	-4.619520	-0.213056	0.357566	0.732304	0.617724	-0.202756	-0.757383	-0.060644
11841		9.262834	5.319432	-5.273211	-0.262180	0.432286	0.594779	0.619207	-0.205726	-0.755405	-0.060193
11842		9.537728	3.992957	-5.866149	-0.093363	0.506554	0.365717	0.621074	-0.207296	-0.753464	-0.059889
11843		9.617802	3.986056	-6.549342	0.371966	0.522256	0.069631	0.623427	-0.206281	-0.751881	-0.058836
11844		9.997089	5.343873	-6.163235	1.001982	0.493353	-0.275351	0.626217	-0.201989	-0.750906	-0.056505
11845		9.706400	7.309110	-4.918768	1.385224	0.456373	-0.650408	0.629171	-0.195075	-0.750454	-0.053939
11846		8.952573	9.037365	-4.452972	1.539688	0.337113	-1.038753	0.631686	-0.186241	-0.750726	-0.051947
11847		7.951422	9.899279	-3.449845	1.439020	0.271015	-1.407320	0.633761	-0.176345	-0.751399	-0.051460
11848		7.196415	9.297312	-2.482839	1.151302	0.200960	-1.759083	0.635169	-0.166061	-0.752437	-0.053133
11849		7.734376	9.120101	-3.495944	0.635802	0.203385	-2.170869	0.636041	-0.155892	-0.753512	-0.058045
11850		8.809932	8.496999	-4.631651	-0.206252	0.339760	-2.657803	0.636551	-0.146576	-0.754138	-0.067779
11851		9.900345	8.169481	-3.764713	-0.663763	0.332669	-3.145368	0.636473	-0.136903	-0.754743	-0.080765
11852		11.130714	7.884377	-1.687925	-0.965776	0.186711	-3.591646	0.635273	-0.126528	-0.755748	-0.096250
11853		12.970012	6.363017	0.007211	-1.299977	-0.036060	-3.934141	0.632675	-0.116000	-0.757161	-0.113905
11854		15.141856	2.416097	0.450740	-1.259143	-0.241569	-4.074373	0.628941	-0.104806	-0.759010	-0.131728
11855		16.948160	-1.308032	0.566945	-0.636669	-0.426782	-4.025828	0.624602	-0.091908	-0.761474	-0.146907
11856		18.702482	-2.765513	-0.458791	0.073111	-0.547332	-3.884147	0.619931	-0.077271	-0.764508	-0.158877
11857		19.837079	0.561912	-2.710308	0.241536	-0.625348	-3.706117	0.614942	-0.062858	-0.767560	-0.169550
11858		20.504663	3.374262	-6.382749	0.146783	-0.745566	-3.529748	0.609357	-0.049412	-0.770624	-0.179946
11859		19.530607	4.329509	-6.138856	0.710063	-0.681151	-3.521286	0.603982	-0.034251	-0.773721	-0.188119
11860		19.755215	4.634266	-1.815883	0.633793	-0.565896	-3.523967	0.598814	-0.019135	-0.776163	-0.196537
11861		18.074149	-1.326061	-1.274461	0.347480	-0.382431	-3.489698	0.594203	-0.004931	-0.777501	-0.205888
11862		16.581141	-4.033279	-1.588048	0.706434	-0.466219	-3.467729	0.589083	0.010269	-0.779228	-0.213726
11863		14.904633	-1.259549	-0.791135	0.758725	-0.222818	-3.400353	0.584812	0.025526	-0.780046	-0.221068
11864		13.626347	0.778912	1.103707	0.041731	-0.196917	-2.995175	0.580971	0.037162	-0.779900	-0.229884
11865		12.007292	3.335371	4.660882	-1.484155	-0.305135	-2.739079	0.577164	0.043086	-0.778189	-0.243818
11866		12.536436	3.175519	3.950413	-2.906146	-0.529117	-2.285929	0.573134	0.042879	-0.775312	-0.261860
11867		10.596840	-0.311817	2.276174	-3.560142	-0.482883	-1.945761	0.569628	0.039407	-0.771250	-0.281326
11868		8.687321	-0.360467	0.636721	-3.161786	-0.508005	-1.803792	0.565902	0.036545	-0.767574	-0.298748
11869		7.700855	0.468173	-1.485965	-2.922074	-0.388398	-1.751909	0.562485	0.034284	-0.763682	-0.314999
11870		6.543982	-0.083673	-2.756188	-2.649779	-0.457995	-1.706951	0.558645	0.032529	-0.760222	-0.330029
11871		6.156417	-0.953450	-3.276153	-2.152507	-0.712752	-1.593883	0.553792	0.031355	-0.758145	-0.342852
11872		5.878408	-3.310901	-3.859560	-1.693882	-0.896196	-1.427303	0.548314	0.030548	-0.757282	-0.353472
11873		5.816749	-5.112616	-4.274550	-1.076051	-1.003219	-1.160412	0.542703	0.030273	-0.757775	-0.361018
11874		6.162154	-6.842749	-4.669033	-0.523912	-0.981558	-0.834227	0.537580	0.030326	-0.759249	-0.365553
11875		5.840575	-8.259188	-3.954117	-0.070123	-0.900243	-0.488652	0.533271	0.030446	-0.761381	-0.367415
11876		5.842812	-9.405058	-2.620982	0.349854	-0.892729	-0.222972	0.529354	0.030707	-0.764328	-0.366939
11877		5.468847	-9.922469	-1.698279	0.868011	-0.830181	0.050127	0.526046	0.031432	-0.768091	-0.363764
11878		5.385146	-9.132832	-1.075909	1.267145	-0.823050	0.369813	0.523212	0.032002	-0.772623	-0.358159
11879		4.613275	-8.417532	-0.041293	1.296963	-0.889707	0.722174	0.520666	0.031180	-0.777407	-0.351528
11880		4.293592	-7.898242	1.419655	0.904932	-1.001615	1.090293	0.518324	0.027682	-0.781848	-0.345380
11881		4.844526	-5.556930	4.426155	-0.012761	-1.060743	1.503500	0.516516	0.020047	-0.784879	-0.341721
11882		5.332711	-3.917392	7.009500	-1.285766	-1.011610	1.886210	0.515626	0.007604	-0.785608	-0.341895
11883		5.156263	-1.910054	5.907957	-1.415179	-0.603966	2.098992	0.516606	-0.005353	-0.784953	-0.341962
11884		4.197898	1.974608	1.534929	0.419658	-0.775089	2.190463	0.516994	-0.014114	-0.787774	-0.334560
11885		4.082709	4.804578	-5.474456	2.614337	-0.778992	2.130712	0.517239	-0.016817	-0.794093	-0.318742
11886		6.373145	10.312074	-10.902874	4.511459	0.058645	1.971292	0.520510	-0.012639	-0.800920	-0.295698
11887		6.768468	19.553891	-14.894980	5.249654	0.574989	1.557943	0.524964	-0.004107	-0.806926	-0.270678
11888		10.883460	31.542077	-15.888265	3.247814	-0.322175	1.175743	0.525025	-0.000533	-0.812133	-0.254535
11889		19.687072	36.431621	-7.485397	0.188099	-0.587806	0.500899	0.523178	-0.002735	-0.813943	-0.252534
11890		25.971214	30.066155	-2.500534	-1.933350	-0.807473	-0.438154	0.519323	-0.007054	-0.813532	-0.261571
11891		21.384056	19.323039	-3.735995	-1.863167	-0.162988	-0.994894	0.517401	-0.008154	-0.811400	-0.271770
11892		10.766896	9.702284	-6.161068	-1.714407	0.024603	-1.149736	0.515994	-0.007994	-0.808893	-0.281743
11893		3.791700	-1.350316	-5.155925	-1.715382	-0.419991	-1.010634	0.512903	-0.008977	-0.807447	-0.291340
11894		2.678906	-10.671920	-3.690509	-1.609769	-0.856529	-0.456617	0.508715	-0.012498	-0.807234	-0.299042
11895		4.775869	-12.390605	1.614479	-0.939676	-0.915272	0.299864	0.505335	-0.017415	-0.808135	-0.302079
11896		11.112229	-5.938179	7.675216	-0.147510	0.018642	0.940740	0.506686	-0.021572	-0.807863	-0.300270
11897		11.573561	-5.246645	-2.397434	2.961865	0.915096	0.815176	0.511724	-0.015908	-0.809868	-0.286355
11898		16.062964	2.996592	-8.330337	6.483619	0.613951	0.532759	0.515028	-0.000266	-0.817157	-0.258846
11899		18.360341	13.880565	-9.896973	2.515537	0.956012	0.542509	0.519501	0.005282	-0.817913	-0.247201
11900		15.377682	13.814510	-6.284612	-3.967543	-0.685711	0.535189	0.517342	-0.008225	-0.814678	-0.261894
11901		17.475801	1.859450	3.134907	-5.295634	-0.519403	0.135870	0.515063	-0.023414	-0.808791	-0.282876
11902		10.353515	-11.833481	5.733414	-2.845717	0.195850	0.123417	0.515686	-0.031166	-0.804168	-0.293956
11903		10.363641	-15.633457	-1.509685	-0.089149	0.153318	0.659937	0.517175	-0.033844	-0.803585	-0.292635
11904		9.704005	-10.793493	-7.269002	1.165513	0.449463	1.622833	0.521338	-0.036695	-0.803961	-0.283736
11905		9.954674	-6.575636	-3.147500	1.278521	0.320558	2.165381	0.525617	-0.041562	-0.804678	-0.272933
11906		12.796405	-4.768861	-0.717780	0.944522	0.287903	2.170529	0.529655	-0.047399	-0.804904	-0.263342
11907		16.379961	-4.292370	-1.406740	0.474187	0.697236	2.007692	0.534961	-0.053342	-0.803340	-0.256156
11908		15.425227	-2.508001	-0.698929	-0.032253	1.127382	1.840939	0.541680	-0.059452	-0.799910	-0.251380
11909		13.286474	2.318283	-2.076772	0.057790	1.299809	1.779723	0.548932	-0.064907	-0.796040	-0.246536
11910		8.579814	2.820073	-6.058368	0.368917	1.392643	1.661431	0.556509	-0.068868	-0.792232	-0.240672
11911		6.775883	4.564718	-8.238433	1.380527	1.040952	1.625927	0.562843	-0.070228	-0.790533	-0.230941
11912		4.966930	2.419983	-7.864887	1.821686	0.495310	1.706767	0.567201	-0.071151	-0.790747	-0.218951
11913		5.886858	0.556570	-4.429043	2.390992	-0.275112	1.748409	0.568564	-0.071377	-0.793616	-0.204484
11914		7.774714	0.319936	-2.585149	2.289902	-0.103959	1.852252	0.570588	-0.072127	-0.795692	-0.190002
11915		8.444338	1.301225	-2.726721	1.906516	0.097276	1.928838	0.573195	-0.074123	-0.796648	-0.176933
11916		9.124344	3.929201	-1.633939	1.265551	0.278730	1.907365	0.576236	-0.077749	-0.796386	-0.166364
11917		8.823447	4.614916	-1.000104	0.421784	0.433965	1.886979	0.579457	-0.083664	-0.794889	-0.159317
11918		8.691370	3.156818	-0.457660	-0.211815	0.434515	1.922967	0.582429	-0.091552	-0.792790	-0.154525
11919		8.695618	-0.771740	-0.746418	-0.590006	0.409023	1.910877	0.585025	-0.100559	-0.790399	-0.151338
11920		7.673655	-0.139471	-1.252126	-0.773056	0.403175	1.859464	0.587442	-0.109891	-0.787823	-0.148900
11921		8.399404	-0.576102	-3.202630	-1.044688	0.277290	1.866082	0.589124	-0.120144	-0.785324	-0.147528
11922		9.166388	0.546184	-4.253350	-0.756759	0.212372	1.851579	0.590661	-0.129545	-0.783152	-0.144951
11923		8.817409	0.844987	-3.586841	-0.594506	0.192488	1.817726	0.592130	-0.138283	-0.781104	-0.141904
11924		7.538308	1.399593	-3.162604	-0.159288	0.072326	1.789287	0.593381	-0.145639	-0.779679	-0.137076
11925		6.858830	2.272299	-3.605503	0.318024	-0.105508	1.677838	0.594140	-0.151228	-0.779126	-0.130727
11926		7.480321	2.377102	-4.065294	0.806557	-0.177727	1.582880	0.594903	-0.155035	-0.779110	-0.122648
11927		8.490671	2.113600	-2.662464	1.515378	-0.050795	1.499961	0.596587	-0.156254	-0.779146	-0.112250
11928		9.545832	1.865470	-1.860138	1.833581	0.095528	1.459637	0.599011	-0.156270	-0.778854	-0.100753
11929		10.270073	2.281591	-2.194056	2.140398	0.214479	1.449855	0.602027	-0.155235	-0.778252	-0.088257
11930		10.188167	4.126009	-2.660712	2.204159	0.375225	1.457872	0.605632	-0.153962	-0.777048	-0.075507
11931		9.134697	6.183526	-1.565193	1.576067	0.481722	1.433612	0.609062	-0.154477	-0.775180	-0.065385
11932		7.887891	6.990419	-0.908231	0.816867	0.434159	1.355508	0.611668	-0.157045	-0.773175	-0.058301
11933		7.886295	5.842441	-1.319525	0.401857	0.256009	1.249254	0.613189	-0.160523	-0.771631	-0.053082
11934		8.633888	4.507861	-1.721320	0.298946	0.002752	1.104394	0.613612	-0.163813	-0.770906	-0.048473
11935		10.656790	4.705822	-2.737919	0.465713	-0.112996	0.989450	0.613678	-0.166145	-0.770648	-0.043561
11936		10.638162	4.478913	-3.859424	0.201626	0.063475	0.881405	0.614182	-0.168892	-0.769837	-0.040090
11937		9.191484	5.807324	-4.637739	-0.137489	0.244152	0.813351	0.615074	-0.172396	-0.768439	-0.038292
11938		8.913138	5.983258	-5.190776	-0.265535	0.309296	0.740203	0.616090	-0.176022	-0.766853	-0.037227
11939		9.454022	4.694879	-6.154356	-0.169964	0.416107	0.581474	0.617575	-0.178729	-0.765069	-0.036419
11940		10.162260	4.121927	-6.586458	0.122990	0.473026	0.334592	0.619508	-0.179576	-0.763359	-0.035307
11941		10.807103	4.451356	-7.067284	0.596719	0.512120	0.033587	0.621985	-0.177786	-0.761846	-0.033423
11942		11.017042	5.866628	-6.464737	1.121473	0.530284	-0.325946	0.624947	-0.172982	-0.760642	-0.030714
11943		9.853365	7.900630	-4.971892	1.571308	0.444706	-0.660270	0.627922	-0.165476	-0.759990	-0.027332
11944		8.779898	9.561768	-4.113322	1.747644	0.299514	-0.972919	0.630412	-0.156221	-0.759994	-0.024181
11945		7.936482	10.332716	-3.447855	1.500446	0.280199	-1.326731	0.632574	-0.146417	-0.760184	-0.023090
11946		6.766073	9.982098	-2.566836	0.979586	0.271217	-1.678031	0.634238	-0.136949	-0.760498	-0.025091
11947		6.629731	9.906821	-3.144893	0.415986	0.215954	-2.084835	0.635245	-0.127768	-0.761059	-0.030485
11948		7.922884	9.838009	-4.499722	-0.396802	0.317812	-2.573901	0.635988	-0.119347	-0.761332	-0.040598
11949		8.313835	9.776737	-3.527588	-0.864626	0.330029	-3.051364	0.636332	-0.110625	-0.761531	-0.053995
11950		9.763294	8.951312	-1.373604	-1.147657	0.147109	-3.435841	0.635551	-0.101340	-0.762205	-0.069634
11951		11.682725	6.890844	0.134374	-1.597660	-0.078809	-3.753974	0.633385	-0.092356	-0.763267	-0.087852
11952		14.381435	2.247327	0.541267	-1.708942	-0.244226	-3.992950	0.630154	-0.082794	-0.764566	-0.107191
11953		17.038818	-1.864297	-0.553495	-1.343066	-0.485470	-4.050618	0.625843	-0.071951	-0.766468	-0.125178
11954		20.038577	-3.893052	-2.490578	-0.639868	-0.622024	-3.954772	0.621012	-0.059227	-0.768894	-0.140135
11955		22.193938	-1.664240	-4.401225	-0.139793	-0.619988	-3.675560	0.616278	-0.046005	-0.771306	-0.152227
11956		21.249226	1.026336	-6.951485	0.204142	-0.630775	-3.456119	0.611499	-0.032472	-0.773744	-0.162277
11957		19.209204	2.452376	-6.592991	0.997089	-0.739234	-3.440032	0.606248	-0.016659	-0.776894	-0.169177
11958		17.958485	3.726090	-3.299749	1.116075	-0.607880	-3.553090	0.601205	0.000111	-0.779490	-0.175920
11959		18.446357	2.543082	-1.850401	0.365032	-0.636817	-3.734753	0.595723	0.015210	-0.781199	-0.186040
