// General information: 
//  MT Manager version: 2019.1.1 
//  XDA version: 2019.1.1 build 3010 rev 85319 built on 2019-03-01
// Device information: 
//  DeviceId: 00B485ED
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
14176		13.764690	0.152033	15.543875	-1.935771	7.025168	1.362878	0.824601	-0.234736	-0.296168	-0.420971
14177		16.859954	0.227798	16.782171	-2.395832	6.725403	1.536791	0.834816	-0.232828	-0.261408	-0.424898
14178		22.788886	-0.048060	16.920793	-2.884549	6.362917	1.870645	0.843694	-0.233775	-0.226146	-0.427068
14179		29.127762	-1.609131	15.592494	-3.158377	6.065458	2.286792	0.851589	-0.236741	-0.191117	-0.426878
14180		34.490617	-4.532476	13.205390	-3.001723	5.822141	2.669991	0.859230	-0.239531	-0.156552	-0.424076
14181		38.142304	-6.626001	10.016218	-2.215415	5.548430	2.815425	0.866774	-0.239414	-0.124784	-0.419301
14182		40.024912	-4.380935	7.088989	-1.292806	5.274113	2.677999	0.874103	-0.235475	-0.095950	-0.413871
14183		40.734298	4.740187	3.519347	-0.990376	5.038580	2.471618	0.880408	-0.230462	-0.069147	-0.408641
14184		42.961353	14.031639	-0.935273	-1.762178	4.672481	2.796855	0.885692	-0.229463	-0.041806	-0.401433
14185		45.720804	14.660528	-10.905921	-2.105458	4.373569	2.995865	0.890159	-0.230479	-0.015048	-0.392771
14186		52.494877	21.591355	-21.895139	-1.644036	3.979197	2.624999	0.893735	-0.229992	0.008776	-0.385052
14187		46.470296	21.402186	-28.599966	-1.541113	3.796297	1.864676	0.895416	-0.229363	0.030694	-0.380368
14188		30.865906	13.690878	-29.525473	-0.486532	2.529592	0.168379	0.894852	-0.226644	0.043191	-0.382108
14189		26.615544	4.562100	-27.152237	1.907792	0.059963	-1.760966	0.893457	-0.218419	0.038003	-0.390620
14190		-13.196635	5.846894	-20.267528	2.663312	-2.759738	-3.941129	0.888546	-0.212724	0.016554	-0.406154
14191		-11.439242	7.068503	20.079493	2.873474	-4.888183	-3.698374	0.883577	-0.210196	-0.014604	-0.418206
14192		7.027284	-15.067331	25.147386	1.061526	-6.297257	-2.507125	0.878080	-0.218412	-0.047096	-0.423146
14193		27.099486	-8.230684	-1.854735	3.734941	-5.295921	-2.393494	0.874890	-0.212552	-0.080708	-0.427640
14194		19.452774	6.270840	21.970868	2.002591	-5.380840	-1.439637	0.871020	-0.214603	-0.110011	-0.427981
14195		32.631083	-9.700010	23.492923	2.480623	-4.528733	-1.914596	0.866429	-0.212328	-0.136955	-0.430652
14196		33.570748	24.522550	31.558102	2.033483	-0.792310	-1.771106	0.864011	-0.204003	-0.146501	-0.436354
14197		2.489636	-4.029826	6.606027	0.869261	-0.582703	-0.688421	0.862883	-0.201007	-0.151566	-0.438243
14198		12.228963	-4.292628	14.517375	0.872900	-0.713394	-0.534395	0.861941	-0.198374	-0.157128	-0.439336
14199		7.639576	3.640580	10.767588	0.508412	0.137823	-0.296421	0.861879	-0.195649	-0.157929	-0.440391
14200		4.292242	0.988898	10.266925	0.202015	-0.107974	-0.137992	0.861651	-0.194895	-0.159047	-0.440770
14201		5.110902	-2.621734	8.761280	0.145317	-0.088346	-0.077754	0.861532	-0.194399	-0.159837	-0.440934
14202		4.145929	0.733730	9.830563	0.137015	-0.129690	-0.049610	0.861417	-0.194040	-0.160832	-0.440957
14203		4.014118	-0.626512	8.995188	-0.014410	-0.216789	0.011078	0.861234	-0.194585	-0.161749	-0.440739
14204		4.341965	-0.376983	9.085613	-0.047416	-0.296502	0.051028	0.861022	-0.195463	-0.162972	-0.440314
14205		4.060327	-0.498628	9.038471	-0.127161	-0.367715	0.100749	0.860795	-0.196894	-0.164215	-0.439656
14206		4.097970	-1.878947	8.643632	-0.131703	-0.400650	0.102718	0.860520	-0.198401	-0.165657	-0.438976
14207		4.538007	-2.249869	8.519059	-0.103218	-0.409579	0.097476	0.860265	-0.199816	-0.167136	-0.438273
14208		4.689283	-2.270667	8.588821	-0.069227	-0.349980	0.083553	0.860045	-0.200926	-0.168511	-0.437670
14209		4.628318	-2.197677	8.545447	-0.035071	-0.300450	0.077834	0.859904	-0.201793	-0.169685	-0.437096
14210		4.554113	-2.146465	8.528599	-0.027006	-0.248776	0.073828	0.859790	-0.202494	-0.170723	-0.436591
14211		4.410577	-2.375735	8.377750	0.010072	-0.203515	0.061932	0.859742	-0.202942	-0.171590	-0.436137
14212		4.524267	-2.061631	8.450296	0.025642	-0.171063	0.051539	0.859699	-0.203230	-0.172426	-0.435757
14213		4.444944	-1.875263	8.422056	-0.001938	-0.150298	0.050449	0.859661	-0.203604	-0.173047	-0.435411
14214		4.152390	-1.470734	8.667651	-0.004257	-0.134640	0.043743	0.859604	-0.203936	-0.173666	-0.435121
14215		3.959373	-1.298692	8.893268	-0.055238	-0.153521	0.047349	0.859503	-0.204545	-0.174186	-0.434827
14216		4.450592	-1.588143	8.415970	-0.066835	-0.198085	0.034243	0.859305	-0.205274	-0.174949	-0.434569
14217		3.845883	-1.490407	8.691010	-0.076634	-0.202616	0.036038	0.859111	-0.206071	-0.175644	-0.434295
14218		4.462522	-1.543815	8.501464	-0.117799	-0.208238	0.012457	0.858803	-0.207022	-0.176358	-0.434162
14219		4.257111	-1.767612	8.646226	-0.116135	-0.249829	-0.020409	0.858401	-0.208042	-0.177220	-0.434119
14220		3.518237	-1.960182	9.190363	-0.226541	-0.274293	-0.092372	0.857691	-0.209511	-0.178074	-0.434465
14221		3.475413	-2.456374	9.035148	-0.286288	-0.344426	-0.239810	0.856547	-0.211275	-0.179169	-0.435417
14222		4.202892	-2.232211	8.712604	-0.321400	-0.458617	-0.362938	0.854968	-0.213312	-0.180851	-0.436830
14223		4.368008	-1.911313	8.766738	-0.289932	-0.482208	-0.350832	0.853431	-0.215288	-0.182630	-0.438124
14224		4.636549	-1.562762	8.705836	-0.348155	-0.525361	-0.292650	0.851894	-0.217640	-0.184467	-0.439182
14225		4.668623	-0.977454	8.893725	-0.321475	-0.606423	-0.231753	0.850444	-0.220123	-0.186592	-0.439857
14226		4.386052	-1.404351	8.986995	-0.375142	-0.705541	-0.192138	0.848898	-0.223066	-0.189038	-0.440315
14227		4.669551	-1.167351	8.884663	-0.411501	-0.829464	-0.140554	0.847301	-0.226495	-0.191821	-0.440438
14228		4.630230	-1.350590	8.925619	-0.481679	-0.931157	-0.102068	0.845573	-0.230456	-0.194894	-0.440355
14229		4.531192	-1.844498	8.949830	-0.572360	-1.020660	-0.096147	0.843653	-0.235014	-0.198078	-0.440208
14230		4.265427	-2.108427	9.436793	-0.642819	-1.157442	-0.122759	0.841404	-0.240114	-0.201761	-0.440088
14231		4.094940	-2.199170	9.724371	-0.749244	-1.381513	-0.174462	0.838649	-0.246106	-0.206145	-0.440004
14232		4.014954	-2.418529	9.678473	-0.907826	-1.700433	-0.257762	0.835096	-0.253337	-0.211650	-0.440044
14233		3.997065	-1.867711	9.831350	-1.093520	-2.021820	-0.355993	0.830661	-0.261934	-0.218127	-0.440242
14234		4.211246	-1.196360	9.780825	-1.198359	-2.424100	-0.456803	0.825263	-0.271672	-0.226185	-0.440427
14235		4.061924	-1.878719	10.117055	-1.147074	-2.879403	-0.547696	0.819028	-0.282050	-0.236262	-0.440252
14236		2.458769	-2.304436	12.228657	-0.912300	-3.699185	-0.724803	0.811445	-0.292925	-0.250440	-0.439354
14237		2.607086	-5.505406	11.767993	-0.424333	-4.973809	-0.987448	0.801919	-0.304125	-0.271090	-0.436972
14238		1.825777	-6.866268	11.813358	0.316574	-6.174871	-1.339784	0.790361	-0.314173	-0.298531	-0.433017
14239		2.216835	-9.360184	12.038003	0.937939	-7.140936	-1.765469	0.776420	-0.322836	-0.331407	-0.427923
14240		-0.295068	-9.996638	13.393421	1.315960	-8.168299	-2.488131	0.758519	-0.330444	-0.369677	-0.422841
14241		-0.346638	-12.579521	12.217346	2.144903	-9.408614	-3.346141	0.736115	-0.335167	-0.414927	-0.416693
14242		5.782479	-8.203900	15.441162	2.719788	-10.733884	-4.060740	0.708132	-0.337938	-0.466153	-0.408715
14243		16.000285	-2.077258	18.130300	2.412047	-11.549199	-4.089088	0.675032	-0.342141	-0.517980	-0.398707
14244		23.142097	-2.745152	18.275025	1.328846	-11.748483	-3.910412	0.637331	-0.349537	-0.565982	-0.388969
14245		31.234450	-5.879805	24.046815	0.561487	-10.794734	-3.546760	0.599465	-0.357429	-0.606807	-0.380358
14246		27.026551	-4.054105	29.464706	0.364148	-8.680062	-3.517755	0.566212	-0.361144	-0.639103	-0.374867
14247		20.887219	-13.113297	27.231235	-0.767813	-6.407940	-3.690713	0.536943	-0.362864	-0.661912	-0.376689
14248		2.479799	-23.308390	16.061300	0.331389	-4.189288	-4.120226	0.515748	-0.355712	-0.680706	-0.379622
14249		10.133808	-10.181195	22.231365	4.510977	-7.895221	-3.394395	0.489518	-0.346207	-0.715001	-0.359564
14250		35.380078	-13.220607	40.394761	4.999519	-2.925834	-2.380286	0.483140	-0.329985	-0.734896	-0.342947
14251		21.633265	1.048922	30.026919	2.796050	1.001762	-0.771925	0.490041	-0.318544	-0.738447	-0.336283
14252		6.958472	-2.532039	28.957812	1.257641	3.394881	0.133857	0.504951	-0.310375	-0.731720	-0.336568
14253		-5.741992	0.835337	21.105428	-0.229303	4.648205	0.703555	0.522774	-0.306019	-0.718214	-0.342386
14254		-10.273479	0.035093	15.423382	-1.530712	4.906138	1.039274	0.539987	-0.305700	-0.700677	-0.352155
14255		-10.000417	-2.376553	10.792630	-2.194567	4.674487	1.185649	0.555081	-0.307938	-0.682046	-0.363143
14256		-6.156058	-3.888288	8.701098	-2.261466	4.557661	1.218490	0.569524	-0.310422	-0.662923	-0.373918
14257		-2.480891	-4.520809	8.407580	-1.987551	4.751686	1.240108	0.584498	-0.311663	-0.643443	-0.383680
14258		0.298906	-5.022659	8.355810	-1.562017	5.185386	1.289293	0.601377	-0.310719	-0.622765	-0.392381
14259		1.761424	-4.944775	7.873203	-1.061397	5.667955	1.314852	0.619910	-0.307201	-0.601258	-0.399786
14260		2.936440	-3.861751	7.588683	-0.615664	6.100489	1.322708	0.640052	-0.301132	-0.578511	-0.406175
14261		4.248169	-2.057912	7.914093	-0.400396	6.440261	1.370027	0.660755	-0.293570	-0.554656	-0.411796
14262		5.900373	-0.374314	8.249875	-0.450489	6.699313	1.491844	0.681787	-0.285605	-0.528802	-0.417091
14263		7.397493	0.237162	8.474779	-0.679543	6.897282	1.652085	0.702345	-0.278157	-0.501159	-0.422113
14264		8.515809	-0.146569	8.669416	-0.901826	7.049953	1.784344	0.722512	-0.271085	-0.471425	-0.426905
14265		9.200390	-1.059405	9.038850	-1.034130	7.170339	1.817937	0.741707	-0.264018	-0.440531	-0.431390
14266		10.139467	-1.740640	9.870254	-1.081753	7.234180	1.784902	0.760020	-0.256476	-0.408446	-0.435615
14267		11.333265	-2.199697	11.081022	-1.112069	7.247684	1.746611	0.777009	-0.248652	-0.375973	-0.439401
14268		12.178168	-1.508831	12.602752	-1.176092	7.189571	1.775370	0.792905	-0.240826	-0.342741	-0.442531
14269		12.975285	-1.298421	14.447877	-1.406294	7.054804	1.837772	0.807189	-0.234061	-0.309267	-0.444990
14270		15.660130	-1.936326	16.125129	-1.746342	6.855690	1.889115	0.819900	-0.228786	-0.275075	-0.446939
14271		20.964036	-2.138768	17.294625	-2.122863	6.571695	2.074641	0.830999	-0.225723	-0.240942	-0.447701
14272		27.529149	-1.895290	16.520780	-2.537553	6.262826	2.442519	0.841097	-0.225128	-0.206200	-0.446492
14273		32.644539	-3.447214	13.752463	-2.816907	5.915717	2.860135	0.850264	-0.226700	-0.171904	-0.442840
14274		36.176264	-6.701880	10.160463	-2.593721	5.534319	3.092244	0.858873	-0.227989	-0.139034	-0.437067
14275		39.184469	-7.569546	6.771277	-1.848848	5.151785	3.053764	0.866932	-0.226713	-0.109606	-0.430136
14276		41.031531	-4.676710	4.172215	-1.140677	4.848972	2.813667	0.874337	-0.222614	-0.082955	-0.423197
14277		44.341691	5.828365	1.125500	-0.978174	4.556237	2.727913	0.880871	-0.218278	-0.058175	-0.415977
14278		47.893864	10.932779	-5.246147	-1.770269	4.737371	3.022921	0.886571	-0.216917	-0.030448	-0.407445
14279		48.838549	15.184220	-15.755779	-1.858762	4.621667	2.840411	0.891003	-0.216022	-0.003358	-0.399296
14280		51.878968	24.518851	-23.595169	-2.243769	4.496663	2.399195	0.893436	-0.216896	0.023610	-0.392646
14281		38.713149	19.959902	-28.389416	-2.547194	3.738373	1.688981	0.893578	-0.220601	0.047012	-0.388128
14282		23.176575	8.568116	-28.861239	-1.564484	1.923005	0.114855	0.891697	-0.223781	0.058795	-0.389028
14283		22.928860	-7.077980	-25.718549	1.467498	-0.646072	-1.345451	0.890747	-0.218934	0.051674	-0.394928
14284		-30.344138	-7.700222	-13.129352	3.711159	-3.063265	-3.675898	0.887568	-0.209474	0.026970	-0.409410
14285		-1.662116	5.949133	28.300790	4.013684	-5.931069	-3.287523	0.884654	-0.204216	-0.010788	-0.419007
14286		11.854181	-5.702115	9.231940	2.479997	-6.144874	-1.538773	0.882695	-0.205963	-0.044716	-0.420034
14287		18.353296	1.221403	4.874644	2.998573	-5.648051	-1.332269	0.880843	-0.204186	-0.077294	-0.420059
14288		17.634373	10.015146	20.828183	2.164128	-5.949869	-0.954304	0.877904	-0.206656	-0.109058	-0.417953
14289		24.123621	3.636106	20.720223	1.193663	-4.720477	-1.331125	0.873214	-0.210458	-0.133572	-0.418763
14290		39.709926	16.021358	31.880061	3.312714	-2.456992	-2.748693	0.868772	-0.199240	-0.153897	-0.426445
14291		14.370692	-11.080861	10.566553	0.022316	-0.402606	-0.774681	0.866797	-0.199415	-0.156385	-0.429466
14292		13.492576	-1.043776	16.771720	1.254885	-0.601533	-0.559896	0.866247	-0.194812	-0.162304	-0.430490
14293		3.392263	6.348405	10.606643	0.675915	0.102516	-0.390490	0.866115	-0.191347	-0.163669	-0.431791
14294		7.315121	-2.049376	9.980263	0.364977	-0.164594	-0.211962	0.865819	-0.189939	-0.165465	-0.432322
14295		5.287303	-0.343064	9.609036	0.280013	-0.075747	-0.122011	0.865735	-0.188786	-0.166523	-0.432588
14296		4.259390	0.348541	9.567676	0.108592	-0.167003	-0.045404	0.865557	-0.188629	-0.167637	-0.432582
14297		4.595717	-1.320642	8.962670	0.061321	-0.210409	-0.009903	0.865396	-0.188806	-0.168713	-0.432410
14298		4.429371	0.378813	9.165183	-0.012746	-0.282907	0.039831	0.865186	-0.189492	-0.169998	-0.432027
14299		4.250345	-1.016420	8.886757	-0.121792	-0.337963	0.098446	0.864973	-0.190824	-0.171142	-0.431414
14300		4.200330	-1.815695	8.744820	-0.116804	-0.367413	0.095243	0.864705	-0.192185	-0.172522	-0.430797
14301		4.542910	-1.987340	8.389708	-0.070798	-0.364360	0.081860	0.864473	-0.193338	-0.173903	-0.430191
14302		4.673153	-2.052343	8.508422	-0.052210	-0.313382	0.075973	0.864267	-0.194287	-0.175202	-0.429650
14303		4.705339	-1.854477	8.598990	-0.029607	-0.262984	0.072973	0.864143	-0.195036	-0.176239	-0.429135
14304		4.701791	-1.986671	8.454537	-0.033635	-0.211426	0.076784	0.864047	-0.195688	-0.177133	-0.428663
14305		4.577573	-2.168080	8.394338	0.001497	-0.164564	0.066655	0.864029	-0.196088	-0.177815	-0.428235
14306		4.456622	-1.863027	8.464635	0.002326	-0.128517	0.056805	0.864000	-0.196392	-0.178443	-0.427893
14307		4.290867	-1.789223	8.543340	-0.012011	-0.109860	0.043648	0.863970	-0.196714	-0.178877	-0.427624
14308		4.597107	-1.536261	8.525700	-0.016605	-0.122824	0.031453	0.863874	-0.197065	-0.179460	-0.427412
14309		4.029817	-1.231638	8.680008	-0.055286	-0.147450	0.032852	0.863744	-0.197645	-0.179973	-0.427192
14310		4.240697	-1.226267	8.656942	-0.061632	-0.206907	0.030051	0.863521	-0.198368	-0.180824	-0.426948
14311		4.207049	-1.113757	8.672235	-0.111492	-0.198863	0.022488	0.863264	-0.199290	-0.181448	-0.426774
14312		4.530561	-1.653030	8.430202	-0.137055	-0.239065	0.010612	0.862894	-0.200389	-0.182291	-0.426647
14313		3.818253	-2.290522	8.707999	-0.188496	-0.234033	-0.059836	0.862350	-0.201645	-0.182972	-0.426863
14314		3.338037	-2.435209	9.361095	-0.298846	-0.239186	-0.214657	0.861339	-0.203243	-0.183661	-0.427850
14315		4.387746	-2.799102	8.560267	-0.294614	-0.334869	-0.357334	0.859952	-0.204904	-0.184809	-0.429351
14316		4.632218	-1.917977	8.519595	-0.259541	-0.337288	-0.366371	0.858548	-0.206402	-0.186135	-0.430868
14317		4.061450	-1.079535	9.113821	-0.303716	-0.406201	-0.336951	0.857111	-0.208269	-0.187549	-0.432215
14318		4.575141	-1.120030	9.250413	-0.273267	-0.489043	-0.288175	0.855697	-0.210216	-0.189425	-0.433255
14319		4.217340	-0.808576	9.266187	-0.328878	-0.622395	-0.229007	0.854233	-0.212750	-0.191611	-0.433945
14320		4.046707	-1.165037	9.371657	-0.366220	-0.809250	-0.188083	0.852594	-0.215868	-0.194561	-0.434316
14321		4.379890	-1.073483	9.177898	-0.427258	-0.995705	-0.143177	0.850798	-0.219697	-0.198045	-0.434344
14322		4.335396	-1.287921	9.329067	-0.504166	-1.167199	-0.114346	0.848751	-0.224229	-0.202142	-0.434145
14323		4.503858	-1.670466	9.362138	-0.607931	-1.359080	-0.123654	0.846349	-0.229609	-0.206747	-0.433853
14324		4.255778	-2.207004	9.512140	-0.722999	-1.590181	-0.171787	0.843385	-0.235895	-0.212199	-0.433621
14325		4.175986	-2.571853	9.444864	-0.817837	-1.862255	-0.274137	0.839734	-0.243053	-0.218605	-0.433571
14326		4.527045	-1.748689	9.588736	-0.924867	-2.167270	-0.401084	0.835206	-0.251133	-0.226251	-0.433790
14327		4.199857	-1.562940	9.574571	-0.900573	-2.496342	-0.506644	0.829976	-0.259675	-0.235339	-0.433963
14328		4.344795	-1.054472	10.023076	-0.752417	-2.939907	-0.581864	0.824028	-0.268388	-0.246714	-0.433680
14329		3.095828	-1.777333	11.838085	-0.687277	-3.604436	-0.738001	0.816752	-0.278005	-0.261033	-0.433002
14330		2.434650	-5.793526	11.862008	-0.251810	-4.673925	-1.019279	0.807608	-0.287603	-0.281001	-0.431385
14331		1.735393	-7.682134	11.627267	0.531424	-5.930122	-1.403925	0.796319	-0.295962	-0.308012	-0.428266
14332		1.965195	-8.736168	12.474739	1.100876	-6.932398	-1.885432	0.782312	-0.303061	-0.340628	-0.424400
14333		-0.205565	-13.063499	12.679155	1.491272	-7.914941	-2.631166	0.764391	-0.308960	-0.378408	-0.420782
14334		-0.604250	-11.955191	12.854883	2.581552	-9.141514	-3.554028	0.742127	-0.310763	-0.423741	-0.416073
14335		2.989324	-7.111517	14.381012	3.168843	-10.673531	-4.367822	0.713499	-0.310829	-0.475870	-0.409697
14336		16.444622	-1.700082	18.449641	2.500106	-11.760965	-4.509676	0.678183	-0.313926	-0.528898	-0.402225
14337		24.879720	-0.894997	19.115002	1.323443	-11.929714	-4.173018	0.638508	-0.321010	-0.577455	-0.394723
14338		31.694869	-5.297827	22.381115	0.973087	-10.936837	-3.879375	0.599393	-0.326972	-0.619516	-0.387321
14339		28.373827	-3.389925	30.386857	0.098126	-8.686758	-3.530073	0.564913	-0.331592	-0.650790	-0.383917
14340		19.350956	-14.050766	27.960981	-0.751272	-6.330439	-3.712440	0.535515	-0.333111	-0.672755	-0.386860
14341		3.462490	-20.430287	15.731412	0.075076	-4.514634	-4.376299	0.511732	-0.326401	-0.691707	-0.391324
14342		10.480030	-10.726873	18.948495	4.667819	-7.705408	-3.442171	0.485127	-0.316341	-0.725389	-0.372009
14343		37.898767	-13.156249	39.006517	4.551686	-2.910078	-2.313040	0.477110	-0.301655	-0.744290	-0.356935
14344		21.892005	0.291281	27.973120	2.430801	1.130191	-0.685381	0.483849	-0.291191	-0.746765	-0.351341
14345		8.295972	-3.135627	26.669379	1.058746	3.443405	0.329513	0.498818	-0.283988	-0.739649	-0.351355
14346		-4.468794	0.199890	18.022022	-0.313401	4.634357	0.988692	0.517396	-0.280598	-0.725730	-0.356206
14347		-9.938647	-0.727266	12.357783	-1.403138	4.766511	1.358544	0.535109	-0.281052	-0.708712	-0.363862
14348		-9.742560	-2.014827	7.688994	-2.095131	4.387509	1.529852	0.550641	-0.284454	-0.690586	-0.372788
14349		-6.600249	-3.123920	6.363321	-2.030492	4.076239	1.548132	0.564690	-0.288141	-0.673167	-0.380718
14350		-2.845347	-3.388671	6.587988	-1.824151	4.132592	1.544556	0.579069	-0.290926	-0.655420	-0.387899
14351		-0.085961	-3.984044	6.861546	-1.445072	4.465214	1.524954	0.594534	-0.291765	-0.637263	-0.394078
14352		1.517837	-3.899443	6.920917	-0.964041	4.909667	1.478036	0.611826	-0.289937	-0.618185	-0.399315
14353		2.567493	-2.856875	6.954022	-0.571075	5.349574	1.423656	0.630322	-0.285690	-0.598360	-0.403782
14354		3.554631	-1.047953	7.276426	-0.408408	5.722825	1.421233	0.649830	-0.279918	-0.576973	-0.408006
14355		4.839655	0.361462	7.587278	-0.511039	6.023692	1.504991	0.669468	-0.273906	-0.553962	-0.412206
14356		5.940415	0.723825	7.646537	-0.757857	6.272571	1.632751	0.689224	-0.268265	-0.528637	-0.416591
14357		6.822115	0.071359	7.739090	-0.987215	6.466630	1.739797	0.708485	-0.263059	-0.501672	-0.420921
14358		7.694290	-0.926642	8.065543	-1.081294	6.610349	1.785636	0.727415	-0.257649	-0.473099	-0.425044
14359		8.620414	-1.320137	8.736841	-1.087695	6.722267	1.782972	0.745550	-0.251761	-0.443776	-0.428759
14360		9.373874	-0.892959	9.997604	-1.155783	6.783648	1.772131	0.762931	-0.245603	-0.413267	-0.432233
14361		10.315457	0.131083	11.582959	-1.378238	6.765509	1.789812	0.778929	-0.240121	-0.382062	-0.435477
14362		12.168547	0.520246	12.728229	-1.752576	6.777108	1.799826	0.793663	-0.235727	-0.349207	-0.438847
14363		14.369931	-0.625138	13.831648	-2.170166	6.805304	1.783861	0.806743	-0.232665	-0.315144	-0.442400
14364		17.938859	-2.241198	14.713618	-2.446327	6.797192	1.756698	0.818449	-0.230308	-0.279809	-0.445878
14365		23.487912	-2.303405	15.586949	-2.628993	6.695278	1.922919	0.828920	-0.228909	-0.244210	-0.448168
14366		28.784370	-2.529414	14.819342	-2.804851	6.532499	2.271905	0.838709	-0.228632	-0.207920	-0.448402
14367		32.466416	-3.743255	12.777361	-2.820481	6.197897	2.608111	0.847627	-0.229265	-0.172664	-0.446265
14368		35.344760	-4.488357	10.308882	-2.566693	5.686159	2.751014	0.855690	-0.229723	-0.139548	-0.442208
14369		38.382580	-2.778883	8.104201	-2.260290	5.137882	2.715625	0.862619	-0.229863	-0.109611	-0.437078
14370		41.144457	0.836029	5.030299	-2.247768	4.749247	2.553634	0.868231	-0.230455	-0.081246	-0.431816
14371		44.339347	10.646507	0.602931	-2.632709	4.486116	2.554225	0.872513	-0.233133	-0.053326	-0.426059
14372		46.082527	14.135662	-7.794506	-3.504289	4.634753	2.848357	0.875688	-0.239124	-0.022398	-0.418913
14373		48.145286	18.694338	-18.143380	-3.282400	4.342018	2.682733	0.877839	-0.244535	0.006488	-0.411775
14374		47.899648	22.748108	-25.665449	-3.043771	4.148180	2.371384	0.878873	-0.249094	0.033721	-0.405458
14375		33.748735	15.196272	-28.855319	-2.173997	3.133221	1.448263	0.878649	-0.251939	0.053602	-0.402033
14376		19.640236	5.104026	-27.054907	-0.464258	1.226170	-0.431544	0.876901	-0.251638	0.059423	-0.405205
14377		16.537306	-0.401107	-20.280804	1.790336	-1.000474	-2.273554	0.874566	-0.246544	0.048769	-0.414696
14378		-6.698995	-12.869226	3.734629	4.164009	-1.792528	-1.956419	0.875508	-0.232582	0.029924	-0.422487
14379		-15.223383	-14.499190	30.578562	5.013328	-4.713196	-2.574213	0.875535	-0.220927	-0.004183	-0.429665
14380		12.881914	-1.524199	14.070285	4.430983	-3.567171	-0.947238	0.877579	-0.209151	-0.030451	-0.430330
14381		-0.086458	6.723347	-3.396418	3.886790	-4.625564	-0.232832	0.879650	-0.201907	-0.059495	-0.426509
14382		6.672604	14.417957	13.876437	2.760704	-6.003349	0.024780	0.879801	-0.202454	-0.091971	-0.420123
14383		23.512808	17.254788	20.933135	2.024170	-5.413896	-0.482039	0.877628	-0.204561	-0.120589	-0.416392
14384		22.221801	10.502165	22.675887	1.944401	-3.469955	-2.189855	0.872469	-0.201884	-0.141975	-0.421762
14385		30.133507	8.176748	24.405404	1.391639	-1.639541	-2.157155	0.867922	-0.197728	-0.154002	-0.428834
14386		12.170939	-18.362592	7.729834	1.089519	-0.934575	-0.862616	0.866280	-0.194319	-0.161294	-0.431026
14387		4.381580	2.063625	12.247912	1.844554	-1.090358	-0.715565	0.865467	-0.188063	-0.170650	-0.431832
14388		15.794180	15.104397	18.676374	0.919212	-0.286843	-0.533481	0.864839	-0.184247	-0.174454	-0.433211
14389		3.892005	-4.769913	8.057815	0.006320	-0.026281	-0.142372	0.864505	-0.184154	-0.174714	-0.433814
14390		5.472940	-0.164189	9.470582	0.320681	-0.130665	-0.136135	0.864333	-0.182924	-0.176231	-0.434061
14391		5.053879	0.347560	9.493133	0.123993	-0.144212	-0.061759	0.864165	-0.182643	-0.177196	-0.434121
14392		4.830489	-1.589264	8.671365	0.088729	-0.157273	-0.034773	0.863982	-0.182561	-0.178244	-0.434092
14393		4.844365	-0.304858	8.893576	0.070704	-0.173997	-0.003729	0.863863	-0.182624	-0.179176	-0.433918
14394		4.433552	-0.908901	8.889205	0.020040	-0.180381	0.016306	0.863706	-0.182933	-0.180135	-0.433703
14395		4.291232	-1.529459	8.601610	0.028940	-0.186885	0.025760	0.863601	-0.183231	-0.181009	-0.433424
14396		4.334474	-1.228207	8.762362	0.084863	-0.215284	0.013521	0.863460	-0.183330	-0.182261	-0.433138
14397		4.719950	-1.859247	8.309620	0.071761	-0.181715	0.021315	0.863385	-0.183427	-0.183209	-0.432845
14398		4.728123	-1.821307	8.552279	0.085728	-0.158348	0.008669	0.863287	-0.183397	-0.184218	-0.432625
14399		4.776009	-1.912414	8.271028	0.086688	-0.133579	0.004670	0.863235	-0.183311	-0.185003	-0.432431
14400		4.618492	-1.805887	8.324981	0.096537	-0.102784	-0.002696	0.863175	-0.183105	-0.185803	-0.432295
14401		4.503852	-1.567966	8.421693	0.092005	-0.068623	-0.005921	0.863167	-0.182847	-0.186325	-0.432194
14402		4.438541	-1.065165	8.589529	0.075356	-0.080913	-0.004419	0.863106	-0.182685	-0.186984	-0.432101
14403		4.315427	-0.915181	8.748134	0.026748	-0.122826	-0.006002	0.862987	-0.182826	-0.187599	-0.432013
14404		4.167827	-0.797822	8.722000	-0.005060	-0.144721	0.004121	0.862809	-0.183156	-0.188353	-0.431900
14405		4.286445	-0.738948	8.903711	-0.019302	-0.229824	0.011993	0.862581	-0.183741	-0.189317	-0.431685
14406		4.279708	-1.239875	8.198544	-0.017958	-0.244366	0.002226	0.862287	-0.184336	-0.190474	-0.431510
14407		4.474774	-1.752310	8.455322	-0.077270	-0.227818	-0.010618	0.861958	-0.185147	-0.191321	-0.431445
14408		3.731218	-1.776511	8.969136	-0.099445	-0.219780	-0.075559	0.861447	-0.185969	-0.192254	-0.431698
