// General information: 
//  MT Manager version: 2019.1.1 
//  XDA version: 2019.1.1 build 3010 rev 85319 built on 2019-03-01
// Device information: 
//  DeviceId: 00B48609
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
10942		9.396270	1.342545	-2.478257	0.010666	-0.003009	-0.010805	-0.532346	0.263153	0.750926	0.288908
10943		9.394297	1.356812	-2.458286	0.014016	-0.000628	-0.013407	-0.532338	0.263105	0.750956	0.288888
10944		9.434877	1.405481	-2.486794	0.015569	-0.000262	-0.007163	-0.532333	0.263075	0.750986	0.288848
10945		9.466115	1.370060	-2.460938	0.018386	-0.008220	-0.011571	-0.532304	0.263035	0.751039	0.288800
10946		9.419663	1.356100	-2.426507	0.015265	0.000227	-0.011795	-0.532294	0.262988	0.751072	0.288774
10947		9.423184	1.336730	-2.413356	0.021758	-0.003377	-0.010406	-0.532290	0.262935	0.751117	0.288715
10948		9.424886	1.330855	-2.380090	0.020310	-0.003082	-0.013849	-0.532271	0.262871	0.751169	0.288672
10949		9.422717	1.338004	-2.414474	0.019273	-0.002616	-0.009859	-0.532268	0.262826	0.751207	0.288621
10950		9.402132	1.314530	-2.400934	0.016959	-0.005459	-0.011243	-0.532239	0.262784	0.751258	0.288580
10951		9.427701	1.305798	-2.422511	0.014476	-0.004703	-0.010698	-0.532220	0.262752	0.751295	0.288548
10952		9.451667	1.317746	-2.369563	0.008150	-0.004702	-0.014016	-0.532179	0.262723	0.751334	0.288549
10953		9.460494	1.402630	-2.425193	0.008621	-0.008786	-0.011312	-0.532136	0.262709	0.751374	0.288534
10954		9.413839	1.381822	-2.444970	0.001093	-0.004723	-0.008714	-0.532093	0.262718	0.751397	0.288546
10955		9.387578	1.384977	-2.478711	-0.003592	-0.006157	-0.006755	-0.532050	0.262751	0.751407	0.288568
10956		9.440933	1.360506	-2.487266	-0.003508	-0.007957	-0.007719	-0.531990	0.262781	0.751430	0.288591
10957		9.418417	1.343717	-2.507385	-0.001474	-0.002167	-0.007205	-0.531965	0.262802	0.751433	0.288612
10958		9.440489	1.361887	-2.488194	0.005105	-0.007565	-0.006780	-0.531919	0.262812	0.751467	0.288600
10959		9.421873	1.331969	-2.440831	0.002429	-0.005668	-0.008069	-0.531883	0.262825	0.751486	0.288605
10960		9.443968	1.350044	-2.421629	0.008476	-0.002723	-0.005621	-0.531862	0.262823	0.751510	0.288584
10961		9.441970	1.363830	-2.402046	0.013801	-0.008970	-0.006803	-0.531831	0.262815	0.751552	0.288538
10962		9.441715	1.364335	-2.402761	0.003487	-0.003673	-0.008293	-0.531795	0.262818	0.751574	0.288542
10963		9.424698	1.314093	-2.429701	0.002512	-0.007467	-0.009031	-0.531751	0.262829	0.751599	0.288547
10964		9.426172	1.301358	-2.450739	0.007389	-0.007172	-0.009156	-0.531707	0.262823	0.751638	0.288534
10965		9.427869	1.295619	-2.417600	0.006050	-0.006224	-0.009801	-0.531672	0.262820	0.751666	0.288529
10966		9.403498	1.292287	-2.417776	0.007472	-0.008969	-0.010119	-0.531619	0.262813	0.751711	0.288516
10967		9.438193	1.374619	-2.440460	0.005075	-0.010016	-0.010537	-0.531569	0.262812	0.751749	0.288510
10968		9.406260	1.411225	-2.467839	-0.003510	-0.007955	-0.007713	-0.531509	0.262842	0.751772	0.288533
10969		9.418973	1.338924	-2.448208	-0.003539	-0.010411	-0.011473	-0.531444	0.262863	0.751800	0.288561
10970		9.398251	1.315849	-2.435143	0.001814	-0.014197	-0.008894	-0.531366	0.262882	0.751849	0.288560
10971		9.396059	1.330206	-2.416026	0.000195	-0.010308	-0.010409	-0.531307	0.262897	0.751880	0.288573
10972		9.465821	1.350062	-2.452764	-0.004683	-0.010604	-0.010281	-0.531232	0.262924	0.751912	0.288604
10973		9.413514	1.362888	-2.466019	-0.007081	-0.011651	-0.010698	-0.531158	0.262960	0.751936	0.288643
10974		9.396338	1.313105	-2.493369	-0.005940	-0.011453	-0.011887	-0.531076	0.262985	0.751970	0.288682
10975		9.421703	1.304894	-2.515411	-0.004405	-0.013541	-0.009409	-0.531001	0.263021	0.752003	0.288704
10976		9.397453	1.308888	-2.461778	-0.003461	-0.012201	-0.012432	-0.530918	0.263038	0.752043	0.288735
10977		9.430205	1.405120	-2.464233	-0.003545	-0.010402	-0.011468	-0.530853	0.263060	0.752071	0.288764
10978		9.437142	1.359461	-2.492033	-0.003827	-0.007460	-0.012339	-0.530788	0.263072	0.752098	0.288801
10979		9.403308	1.409869	-2.499112	0.001414	-0.011899	-0.012560	-0.530723	0.263078	0.752138	0.288812
10980		9.428674	1.401648	-2.521116	0.001330	-0.010100	-0.011596	-0.530656	0.263083	0.752178	0.288825
10981		9.378117	1.400891	-2.554556	-0.001151	-0.009350	-0.011049	-0.530598	0.263098	0.752206	0.288845
10982		9.409132	1.359145	-2.583066	0.000104	-0.008498	-0.009443	-0.530539	0.263112	0.752238	0.288858
10983		9.410859	1.353655	-2.549908	-0.002575	-0.006605	-0.010730	-0.530490	0.263128	0.752256	0.288886
10984		9.412642	1.348172	-2.516559	-0.003800	-0.005005	-0.008577	-0.530440	0.263151	0.752272	0.288916
10985		9.433000	1.380074	-2.476848	-0.006448	-0.000662	-0.006105	-0.530415	0.263188	0.752262	0.288954
10986		9.404920	1.396827	-2.489978	-0.013472	-0.007399	-0.009277	-0.530342	0.263238	0.752271	0.289019
10987		9.438140	1.348617	-2.484208	-0.005025	-0.003403	-0.006423	-0.530308	0.263274	0.752270	0.289050
10988		9.415638	1.331823	-2.504200	-0.007339	-0.006247	-0.007802	-0.530249	0.263312	0.752283	0.289089
10989		9.411854	1.359642	-2.464118	-0.001321	-0.005750	-0.009123	-0.530208	0.263330	0.752299	0.289109
10990		9.431780	1.384676	-2.478923	0.002300	-0.006300	-0.010860	-0.530157	0.263330	0.752330	0.289121
10991		9.403635	1.401409	-2.492253	0.004414	-0.002311	-0.011315	-0.530133	0.263320	0.752346	0.289130
10992		9.431022	1.379443	-2.533769	0.003389	-0.001856	-0.007329	-0.530106	0.263325	0.752363	0.289134
10993		9.405084	1.389374	-2.512931	0.005586	0.000337	-0.008746	-0.530096	0.263319	0.752371	0.289137
10994		9.368060	1.314981	-2.525192	-0.003886	-0.003205	-0.007612	-0.530053	0.263344	0.752380	0.289166
10995		9.423599	1.284333	-2.499889	0.008317	-0.005798	-0.012180	-0.530019	0.263325	0.752413	0.289160
10996		9.390146	1.341412	-2.452406	0.006892	-0.003055	-0.011861	-0.529986	0.263305	0.752444	0.289161
10997		9.414245	1.353625	-2.399392	0.002098	-0.005153	-0.012690	-0.529946	0.263301	0.752466	0.289180
10998		9.436244	1.372378	-2.380248	-0.001523	-0.004604	-0.010953	-0.529897	0.263309	0.752487	0.289208
10999		9.465594	1.344384	-2.388232	-0.006233	-0.008497	-0.012745	-0.529834	0.263329	0.752507	0.289252
11000		9.424545	1.290368	-2.414629	-0.003637	-0.008591	-0.010496	-0.529767	0.263349	0.752535	0.289283
11001		9.399799	1.280467	-2.468849	0.008079	-0.007094	-0.017769	-0.529721	0.263311	0.752578	0.289290
11002		9.401510	1.275382	-2.435774	0.005799	-0.007490	-0.015388	-0.529664	0.263286	0.752623	0.289299
11003		9.431851	1.378381	-2.472174	0.018082	-0.011867	-0.020919	-0.529608	0.263217	0.752697	0.289272
11004		9.429547	1.393433	-2.453043	0.009298	-0.008684	-0.019918	-0.529546	0.263167	0.752756	0.289280
11005		9.436474	1.348180	-2.481056	0.010637	-0.009625	-0.019274	-0.529492	0.263119	0.752812	0.289278
11006		9.417592	1.312157	-2.488139	0.017790	-0.008916	-0.021786	-0.529437	0.263040	0.752886	0.289258
11007		9.422412	1.273431	-2.549971	0.021119	-0.006517	-0.024393	-0.529400	0.262942	0.752954	0.289236
11008		9.384681	1.351391	-2.516706	0.022506	-0.011696	-0.028463	-0.529332	0.262829	0.753050	0.289214
11009		9.400583	1.404572	-2.491825	0.015350	-0.012401	-0.025946	-0.529263	0.262749	0.753127	0.289211
11010		9.368488	1.449146	-2.465278	0.005549	-0.008778	-0.020964	-0.529193	0.262706	0.753182	0.289235
11011		9.370118	1.444713	-2.432210	-0.011558	-0.008967	-0.020014	-0.529112	0.262715	0.753204	0.289319
11012		9.366929	1.329694	-2.384772	-0.014925	-0.013806	-0.021156	-0.528996	0.262732	0.753243	0.289414
11013		9.331694	1.250630	-2.364393	-0.018246	-0.022880	-0.027010	-0.528844	0.262751	0.753301	0.289524
11014		9.386287	1.215558	-2.394914	-0.012395	-0.025451	-0.034877	-0.528669	0.262725	0.753391	0.289633
11015		9.331450	1.127546	-2.253087	-0.006174	-0.032747	-0.042832	-0.528473	0.262665	0.753513	0.289729
11016		9.351657	1.019062	-2.209183	-0.000844	-0.045614	-0.052473	-0.528212	0.262569	0.753695	0.289817
11017		9.358897	0.998569	-2.078239	0.008607	-0.048694	-0.062073	-0.527948	0.262416	0.753905	0.289889
11018		9.401150	1.033169	-2.098387	0.020695	-0.056079	-0.074137	-0.527646	0.262194	0.754173	0.289943
11019		9.539317	1.085997	-2.121643	0.030132	-0.044745	-0.084661	-0.527394	0.261896	0.754430	0.290003
11020		9.547919	1.178302	-2.093630	0.043376	-0.049451	-0.094156	-0.527119	0.261529	0.754737	0.290034
11021		9.466746	1.323329	-2.226610	0.045099	-0.059275	-0.098273	-0.526813	0.261157	0.755071	0.290056
11022		9.407786	1.327944	-2.441688	0.038797	-0.075400	-0.101536	-0.526423	0.260809	0.755449	0.290092
11023		9.310082	1.436167	-2.494497	0.024429	-0.079250	-0.100190	-0.526011	0.260513	0.755808	0.290173
11024		9.286961	1.523489	-2.644447	0.008768	-0.079747	-0.095739	-0.525573	0.260273	0.756146	0.290300
11025		9.346929	1.585282	-2.681819	-0.000801	-0.081496	-0.093578	-0.525129	0.260070	0.756466	0.290453
11026		9.326401	1.673225	-2.743597	-0.007920	-0.079768	-0.087274	-0.524680	0.259906	0.756769	0.290620
11027		9.457833	1.740396	-2.836555	-0.028927	-0.059118	-0.063818	-0.524326	0.259861	0.756952	0.290825
11028		9.415105	1.938725	-2.942856	-0.042071	-0.049581	-0.046796	-0.524004	0.259901	0.757075	0.291047
11029		9.321935	2.023509	-2.977813	-0.074947	-0.057032	-0.033755	-0.523638	0.260091	0.757148	0.291348
11030		9.336245	1.776811	-3.136513	-0.093135	-0.065227	-0.022123	-0.523224	0.260381	0.757208	0.291677
11031		9.243671	1.502962	-2.992743	-0.098365	-0.052433	-0.028453	-0.522853	0.260644	0.757227	0.292054
11032		9.227583	1.360230	-2.811831	-0.070351	-0.048795	-0.027255	-0.522524	0.260832	0.757283	0.292331
11033		9.384996	1.463484	-2.720615	-0.039082	-0.045168	-0.032441	-0.522250	0.260917	0.757374	0.292508
11034		9.357411	1.614184	-2.676023	-0.042267	-0.036795	-0.032657	-0.521996	0.260994	0.757446	0.292709
11035		9.328661	1.640099	-2.636848	-0.051532	-0.033167	-0.020225	-0.521769	0.261140	0.757472	0.292914
11036		9.302850	1.494217	-2.719083	-0.047632	-0.036581	-0.021103	-0.521524	0.261274	0.757521	0.293103
11037		9.304632	1.353361	-2.714510	-0.042172	-0.031935	-0.025155	-0.521308	0.261375	0.757564	0.293287
11038		9.341623	1.398991	-2.799804	-0.029204	-0.027053	-0.027161	-0.521115	0.261424	0.757623	0.293436
11039		9.332063	1.559358	-2.876309	-0.015936	-0.020930	-0.023604	-0.520975	0.261449	0.757673	0.293532
11040		9.282352	1.663661	-2.977966	-0.018260	-0.023754	-0.024951	-0.520812	0.261474	0.757736	0.293638
11041		9.261541	1.524394	-2.917645	-0.018344	-0.021974	-0.023991	-0.520665	0.261503	0.757786	0.293742
11042		9.271248	1.473871	-2.912464	-0.014324	-0.010458	-0.023026	-0.520560	0.261506	0.757818	0.293844
11043		9.349096	1.601370	-2.842161	-0.004875	-0.006855	-0.024240	-0.520489	0.261476	0.757849	0.293914
11044		9.386947	1.672598	-2.797021	-0.000821	-0.005493	-0.017652	-0.520428	0.261458	0.757881	0.293957
11045		9.334306	1.684619	-2.808580	-0.002036	0.000230	-0.010802	-0.520405	0.261464	0.757881	0.293992
11046		9.363231	1.650262	-2.870592	-0.009247	0.001230	-0.007279	-0.520373	0.261498	0.757870	0.294047
11047		9.315251	1.524431	-2.820401	-0.018044	0.004321	-0.006210	-0.520352	0.261555	0.757832	0.294132
11048		9.247140	1.511859	-2.728800	-0.019240	0.001712	-0.008754	-0.520307	0.261609	0.757806	0.294229
11049		9.296877	1.508710	-2.750291	-0.014691	0.013308	-0.000399	-0.520332	0.261672	0.757740	0.294301
11050		9.339611	1.413812	-2.771034	-0.006869	0.010619	0.002511	-0.520353	0.261724	0.757695	0.294332
11051		9.282769	1.182455	-2.828163	0.002432	0.013602	-0.001486	-0.520399	0.261736	0.757655	0.294342
11052		9.226584	1.122184	-2.675436	0.022931	0.014552	-0.006158	-0.520462	0.261671	0.757655	0.294289
11053		9.215229	1.051234	-2.687332	0.045296	0.016480	-0.017821	-0.520553	0.261503	0.757692	0.294184
11054		9.216799	1.320541	-2.598684	0.054356	0.020635	-0.023633	-0.520655	0.261280	0.757744	0.294068
11055		9.324490	1.645682	-2.684315	0.046933	0.016811	-0.011614	-0.520757	0.261133	0.757773	0.293942
11056		9.307157	1.725045	-2.736760	0.021232	0.022608	-0.002955	-0.520852	0.261073	0.757746	0.293897
11057		9.162367	1.683320	-2.836558	-0.023020	0.030799	0.007096	-0.520945	0.261159	0.757613	0.293997
11058		9.144692	1.638337	-2.893515	-0.039074	0.026504	0.018254	-0.521006	0.261334	0.757460	0.294127
11059		9.073760	1.996249	-2.955232	-0.066098	0.039824	0.034720	-0.521114	0.261631	0.757205	0.294330
11060		9.233716	2.060385	-3.037828	-0.085059	0.040990	0.046543	-0.521211	0.262016	0.756910	0.294574
11061		9.268725	2.050042	-2.877472	-0.107942	0.041447	0.054569	-0.521297	0.262496	0.756564	0.294884
11062		9.450213	2.033428	-2.817304	-0.101854	0.046855	0.060730	-0.521413	0.262971	0.756211	0.295160
11063		9.519548	2.057104	-2.881305	-0.066284	0.050667	0.063960	-0.521603	0.263361	0.755891	0.295297
11064		9.447488	1.927861	-2.858573	-0.051169	0.061944	0.065277	-0.521849	0.263698	0.755568	0.295389
11065		9.426806	1.695623	-2.648352	-0.038349	0.060210	0.070835	-0.522120	0.264027	0.755255	0.295415
11066		9.436814	1.695599	-2.412371	-0.029943	0.051657	0.075489	-0.522367	0.264360	0.754978	0.295387
11067		9.507205	1.643923	-2.138964	-0.033801	0.043191	0.081035	-0.522593	0.264741	0.754704	0.295349
11068		9.530199	1.759529	-1.599695	-0.052746	0.031923	0.078705	-0.522740	0.265174	0.754440	0.295373
11069		9.595103	1.832310	-1.497077	-0.062749	0.007960	0.083684	-0.522797	0.265687	0.754214	0.295390
11070		9.697603	1.665796	-1.588928	-0.049583	-0.015283	0.086245	-0.522778	0.266205	0.754070	0.295323
11071		9.669265	1.287901	-1.557370	-0.025066	-0.026250	0.071268	-0.522737	0.266618	0.754005	0.295190
11072		9.616014	0.906411	-1.526909	0.006517	-0.044915	0.060277	-0.522643	0.266929	0.754056	0.294946
11073		9.564310	0.892454	-1.619159	0.069271	-0.073384	0.043112	-0.522508	0.267050	0.754290	0.294477
11074		9.440900	1.167108	-1.528056	0.062205	-0.117053	0.032299	-0.522174	0.267205	0.754649	0.294008
11075		9.460111	1.377627	-1.269633	0.028217	-0.140538	0.030542	-0.521711	0.267480	0.755014	0.293643
11076		9.529078	1.642864	-1.394633	0.025537	-0.162401	0.038614	-0.521163	0.267819	0.755430	0.293237
11077		9.478990	1.761186	-1.436231	-0.019754	-0.193818	0.043255	-0.520451	0.268338	0.755849	0.292947
11078		9.361253	1.388062	-1.661717	-0.043792	-0.219453	0.042162	-0.519598	0.268950	0.756307	0.292719
11079		9.397754	1.302776	-1.684563	-0.033455	-0.232186	0.036983	-0.518711	0.269534	0.756811	0.292449
11080		9.344166	1.546819	-1.811290	-0.048209	-0.246471	0.041388	-0.517746	0.270190	0.757333	0.292204
11081		9.304529	1.776755	-2.190506	-0.071309	-0.265758	0.044938	-0.516691	0.270948	0.757857	0.292011
11082		9.265212	1.672657	-2.267433	-0.109273	-0.282284	0.051108	-0.515517	0.271849	0.758367	0.291923
11083		9.211851	1.347720	-2.407645	-0.136161	-0.304971	0.051890	-0.514232	0.272855	0.758886	0.291904
11084		9.278262	1.345836	-2.458886	-0.132212	-0.308454	0.055816	-0.512931	0.273868	0.759420	0.291855
11085		9.248831	1.576128	-2.576877	-0.161620	-0.314264	0.057387	-0.511579	0.274975	0.759912	0.291906
11086		9.309586	1.726215	-2.667774	-0.188456	-0.331908	0.065901	-0.510122	0.276203	0.760406	0.292010
11087		9.286016	1.607404	-2.506010	-0.221334	-0.339841	0.070359	-0.508606	0.277542	0.760856	0.292213
11088		9.269740	1.515484	-2.535366	-0.232993	-0.352203	0.074367	-0.507017	0.278943	0.761319	0.292433
11089		9.306801	1.443466	-2.461710	-0.229758	-0.374196	0.071807	-0.505354	0.280355	0.761835	0.292617
11090		9.261399	1.236193	-2.481269	-0.225311	-0.378345	0.069062	-0.503663	0.281748	0.762377	0.292785
11091		9.318701	1.044027	-2.422681	-0.188693	-0.393988	0.057103	-0.501955	0.283023	0.763016	0.292823
11092		9.342197	1.020050	-2.414232	-0.173106	-0.411362	0.044739	-0.500172	0.284231	0.763743	0.292809
11093		9.296106	1.027620	-2.285149	-0.160874	-0.434457	0.033159	-0.498310	0.285394	0.764551	0.292744
11094		9.223522	0.869038	-2.228750	-0.168518	-0.471733	0.026636	-0.496269	0.286599	0.765454	0.292674
11095		9.178862	0.639545	-2.016859	-0.175987	-0.499992	0.016414	-0.494104	0.287822	0.766417	0.292617
11096		9.163013	0.652726	-1.612192	-0.205792	-0.529875	0.007454	-0.491751	0.289122	0.767426	0.292655
11097		9.263931	0.894652	-1.406676	-0.243938	-0.581574	0.004494	-0.489148	0.290578	0.768494	0.292773
11098		9.443096	1.090947	-1.263596	-0.288590	-0.618768	-0.002034	-0.486309	0.292163	0.769599	0.293022
11099		9.365290	1.001267	-1.206413	-0.328102	-0.661362	-0.018364	-0.483233	0.293839	0.770754	0.293400
11100		9.325402	0.792494	-1.422942	-0.318931	-0.706857	-0.032975	-0.479952	0.295491	0.772052	0.293711
11101		9.358740	0.735433	-1.620608	-0.305022	-0.743670	-0.054554	-0.476525	0.297073	0.773470	0.293966
11102		9.283170	0.548545	-1.854905	-0.274126	-0.782058	-0.079197	-0.472937	0.298529	0.775057	0.294104
11103		9.220025	0.552948	-1.920608	-0.212331	-0.814987	-0.103440	-0.469286	0.299783	0.776828	0.294006
11104		9.168560	0.753945	-2.158783	-0.162207	-0.842629	-0.127242	-0.465543	0.300855	0.778766	0.293733
11105		9.183754	1.051258	-2.316453	-0.105483	-0.874720	-0.148492	-0.461737	0.301752	0.780870	0.293237
11106		9.168021	1.215833	-2.342111	-0.092736	-0.913192	-0.160219	-0.457755	0.302614	0.783093	0.292661
11107		9.093413	1.151555	-2.234288	-0.065349	-0.939701	-0.169666	-0.453703	0.303406	0.785405	0.291954
11108		9.187380	1.287379	-2.116097	-0.035135	-0.968916	-0.176232	-0.449543	0.304133	0.787830	0.291097
11109		9.259379	1.575214	-1.975289	-0.017884	-0.999939	-0.175747	-0.445293	0.304859	0.790321	0.290117
11110		9.406527	1.675353	-1.908044	-0.035370	-1.038015	-0.171471	-0.440841	0.305682	0.792855	0.289134
11111		9.545259	1.476595	-1.702358	-0.060419	-1.087155	-0.167293	-0.436165	0.306637	0.795423	0.288158
11112		9.701624	1.335945	-1.511860	-0.077234	-1.148316	-0.158791	-0.431198	0.307732	0.798075	0.287132
11113		9.912700	1.335579	-1.532412	-0.098894	-1.215207	-0.153987	-0.425938	0.308975	0.800796	0.286070
11114		10.165013	1.266166	-1.560219	-0.129781	-1.305460	-0.143400	-0.420244	0.310431	0.803631	0.284965
11115		10.558744	0.893761	-1.507477	-0.173026	-1.388600	-0.145143	-0.414142	0.312070	0.806536	0.283899
11116		10.737518	0.376083	-1.440350	-0.185901	-1.481472	-0.149523	-0.407596	0.313819	0.809593	0.282739
11117		10.955055	0.035072	-1.241636	-0.204590	-1.585001	-0.170507	-0.400568	0.315642	0.812809	0.281526
11118		11.217961	-0.049189	-1.101379	-0.209556	-1.681518	-0.203008	-0.393044	0.317442	0.816221	0.280234
11119		11.642095	-0.273135	-1.163057	-0.217565	-1.793027	-0.224687	-0.385013	0.319292	0.819800	0.278828
11120		12.067995	-0.441728	-1.511650	-0.194264	-1.889676	-0.274363	-0.376497	0.320982	0.823621	0.277253
11121		12.226572	-0.062084	-1.674860	-0.247656	-2.004074	-0.276325	-0.367407	0.322885	0.827495	0.275699
11122		12.857561	-0.315085	-2.114534	-0.251934	-2.102919	-0.270590	-0.357838	0.324905	0.831464	0.273964
11123		12.605963	-0.693192	-2.028335	-0.236591	-2.145386	-0.284928	-0.348087	0.326857	0.835442	0.272097
11124		12.580844	-0.264990	-1.630048	-0.149753	-2.231428	-0.270823	-0.338058	0.328775	0.839584	0.269670
11125		12.717091	0.741218	-1.100257	-0.020743	-2.313267	-0.199485	-0.327971	0.330832	0.843806	0.266415
11126		12.927366	2.031678	-0.838297	0.097524	-2.390616	-0.124449	-0.317762	0.333050	0.848097	0.262368
11127		13.338330	3.300275	-1.415780	0.161875	-2.445352	0.006101	-0.307572	0.335741	0.852212	0.257707
11128		13.537805	4.799644	-2.240176	0.062249	-2.454121	0.155498	-0.297274	0.339182	0.855856	0.253167
11129		13.132342	6.639322	-2.713763	-0.221062	-2.457119	0.333542	-0.286686	0.343780	0.858701	0.249516
11130		12.417434	7.954524	-3.390605	-0.465639	-2.465390	0.546729	-0.275805	0.349607	0.860774	0.246525
11131		11.309274	9.021481	-4.780237	-0.557573	-2.454865	0.785983	-0.265074	0.356533	0.862147	0.243561
11132		10.006969	9.551632	-6.193167	-0.782539	-2.357304	1.024871	-0.254547	0.364627	0.862559	0.241340
11133		8.565220	10.179998	-6.926985	-1.045116	-2.218125	1.189536	-0.244327	0.373565	0.861997	0.240239
11134		7.059910	10.616790	-7.192626	-1.402935	-2.074314	1.297027	-0.234096	0.383193	0.860469	0.240737
11135		5.875755	12.057624	-6.108365	-1.952872	-1.933962	1.355811	-0.223484	0.393511	0.857783	0.243745
11136		5.265554	13.001552	-4.829368	-2.668440	-1.850490	1.428941	-0.211812	0.404776	0.853751	0.249803
11137		5.668343	13.310809	-5.867348	-3.088855	-1.818118	1.591809	-0.199588	0.417026	0.848511	0.257455
11138		6.340185	12.458093	-6.546748	-3.385361	-1.694377	1.786180	-0.187388	0.430098	0.842020	0.266278
11139		6.034798	11.461028	-6.929449	-3.728755	-1.646805	2.014533	-0.174888	0.444211	0.834116	0.276298
11140		5.725002	11.322923	-6.618749	-4.107930	-1.533912	2.267397	-0.162215	0.459341	0.824567	0.287717
11141		5.203352	10.754579	-6.724681	-4.349984	-1.402059	2.526487	-0.149821	0.475283	0.813415	0.300028
11142		6.343512	8.765788	-7.203547	-4.471207	-1.340469	2.699812	-0.137494	0.491611	0.801062	0.312592
11143		6.444698	7.835356	-7.565153	-4.413094	-1.117384	2.790882	-0.126285	0.507586	0.787819	0.325192
11144		5.999350	6.585250	-7.695111	-4.216614	-0.942331	2.809629	-0.116173	0.522889	0.774202	0.337197
11145		6.172405	6.245336	-7.482677	-3.793704	-0.642056	2.842675	-0.108354	0.537261	0.760532	0.348139
11146		5.548879	6.548534	-7.544254	-3.434573	-0.318198	2.890552	-0.102723	0.550789	0.746776	0.358338
11147		5.136035	6.583862	-7.837178	-3.089268	-0.028092	2.911208	-0.099158	0.563451	0.733045	0.367880
11148		4.593761	6.271115	-7.972185	-2.826604	0.230461	2.912058	-0.097209	0.575282	0.719353	0.377003
11149		4.328567	5.467998	-7.936708	-2.610825	0.425253	2.892068	-0.096549	0.586351	0.705717	0.385791
11150		4.231957	4.971412	-7.714135	-2.397566	0.605232	2.882474	-0.097064	0.596726	0.692177	0.394192
11151		4.078689	4.280926	-7.745371	-2.136165	0.809299	2.911855	-0.099129	0.606476	0.678697	0.402157
11152		3.845464	3.867795	-7.729325	-1.866980	1.023977	2.964922	-0.102779	0.615648	0.665271	0.409670
11153		3.457764	3.469017	-7.775274	-1.623434	1.288410	3.026563	-0.108190	0.624171	0.651765	0.417023
11154		2.949367	3.176350	-7.811117	-1.394063	1.528626	3.066140	-0.115118	0.632002	0.638266	0.424189
11155		2.634862	3.217854	-7.924259	-1.231091	1.803181	3.104922	-0.123523	0.639081	0.624575	0.431537
11156		1.899601	3.143727	-7.936692	-1.071172	2.072707	3.126883	-0.133259	0.645329	0.610758	0.439052
11157		1.369911	3.457986	-7.889788	-0.935489	2.269813	3.126038	-0.144023	0.650815	0.596844	0.446626
11158		1.272403	4.021100	-7.889368	-0.883345	2.408213	3.134413	-0.155305	0.655726	0.582685	0.454293
11159		1.455892	4.463488	-8.062181	-0.887018	2.556417	3.156058	-0.167029	0.660104	0.568056	0.462251
11160		1.338226	4.681046	-8.277424	-0.903227	2.707712	3.179867	-0.179088	0.663934	0.552936	0.470512
11161		1.182570	4.952025	-8.171795	-0.925093	2.857039	3.194923	-0.191477	0.667176	0.537291	0.479095
11162		1.251313	4.990221	-8.196291	-0.910633	2.969600	3.241902	-0.204212	0.669941	0.521159	0.487718
11163		1.626273	4.373921	-8.908737	-0.880256	3.127777	3.329271	-0.217598	0.672185	0.504352	0.496436
11164		1.248110	4.632773	-9.171214	-0.766387	3.395004	3.430323	-0.232155	0.673533	0.486909	0.505348
11165		0.566410	5.149346	-8.905107	-0.623849	3.557856	3.512231	-0.247679	0.674104	0.469042	0.514041
11166		1.115416	5.469077	-8.766879	-0.577044	3.659992	3.563518	-0.263553	0.674044	0.450702	0.522563
11167		1.736967	5.081963	-8.037836	-0.340512	3.764401	3.650420	-0.280525	0.673149	0.432237	0.530422
11168		3.332547	3.996162	-7.734998	-0.194813	3.672361	3.688160	-0.297667	0.671904	0.413893	0.537244
11169		4.576588	1.848527	-6.896509	-0.130250	3.632301	3.346874	-0.313851	0.669511	0.396632	0.543999
11170		7.817518	0.598697	-5.105912	0.126841	3.331278	3.041492	-0.329254	0.666509	0.381368	0.549469
11171		11.621305	-1.965662	-3.387987	0.516852	2.958749	2.714354	-0.344173	0.662915	0.368715	0.553297
11172		13.442656	-4.227236	-1.304335	0.995732	2.673925	2.337014	-0.358940	0.658289	0.359013	0.555812
11173		11.824281	-3.628025	1.443162	1.302792	2.418854	1.861475	-0.372818	0.652722	0.352060	0.557686
11174		8.927281	-1.711850	5.277618	1.223426	2.077966	1.284812	-0.384115	0.647035	0.347313	0.559620
11175		6.520082	0.676411	6.333271	1.021962	1.367079	0.632054	-0.391621	0.642437	0.345420	0.560886
11176		7.161133	-0.011960	6.193504	0.499005	0.458824	-0.025861	-0.393955	0.640167	0.345954	0.561517
11177		8.630517	-0.230043	6.347569	0.010545	-0.122710	-0.596318	-0.392003	0.639511	0.347946	0.562400
11178		9.142181	0.660743	4.725587	-0.681914	-0.629681	-1.058449	-0.385720	0.640712	0.350555	0.563755
11179		10.107001	1.791636	1.702273	-1.205104	-1.275239	-1.422914	-0.375555	0.644001	0.354065	0.564676
11180		11.930662	0.786825	-0.810635	-1.672400	-1.541672	-1.625481	-0.362761	0.648442	0.357356	0.565884
11181		15.408830	-4.835966	-2.429557	-2.075135	-1.442061	-1.528729	-0.348951	0.653464	0.358780	0.567887
